#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story104.txt	10   	ഭാഗം                                 	N_NN           	I-NP    			ഭാഗം,N                          	-     
story104.txt	11   	.                   	RD_SYM         	I-NP    			&dot;,punc                    	-     

story104.txt	0    	പ്രധാന                               	JJ             	B-NP    			പ്രധാനം,N                        	-     
story104.txt	1    	തുരങ്കം                               	N_NN           	I-NP    			തുരങ്കം,N                        	-     
story104.txt	2    	റിംഗ്                                 	N_NNP          	B-NP    			റിംഗ്,N                          	-     
story104.txt	3    	റോഡിനെ                                	N_NNP          	I-NP    			റോഡ്,N                          	-     
story104.txt	4    	പഴയ                                	JJ             	B-NP    			പഴയ,ADJ                       	-     
story104.txt	5    	ഗില                                 	N_NNP          	I-NP    			ഗില,N                          	-     
story104.txt	6    	റോഡും                                 	N_NNP          	I-NP    			റോഡ്,N                          	-     
story104.txt	7    	പ്രഗതി                               	N_NN           	B-NP    			പ്രഗതി,N                        	(6
story104.txt	8    	മൈതാനവും                               	N_NN           	I-NP    			മൈതാനം,N                         	6)
story104.txt	9    	വഴി                                 	N_NN           	I-NP    			വഴി,N                          	-     
story104.txt	10   	ഇന്ത്യാ                               	N_NNP          	B-NP    			ഇന്ത്യാ,N                        	-     
story104.txt	11   	ഗേറ്റുമായി                              	RB             	B-VGF   			ഗേറ്റ്,N                         	-     
story104.txt	12   	ബന്ധിപ്പിക്കുന്നു                     	V_VM_VF        	I-VGF   			ബന്ധിപ്പിക്ക്,V                     	-     
story104.txt	13   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	ആറുവരി                               	N_NN           	B-NP    			ആറുവരി,N                        	(5
story104.txt	1    	തുരങ്കം                               	N_NN           	I-NP    			തുരങ്കം,N                        	5)
story104.txt	2    	പ്രഗതി                               	N_NN           	I-NP    			പ്രഗതി,N                        	(6
story104.txt	3    	മൈതാനത്തിന്റെ                       	N_NNP          	I-NP    			മൈതാനം,N                         	6)
story104.txt	4    	വലിയ                                	JJ             	B-NP    			വലിയ,ADJ                       	-     
story104.txt	5    	ബേസ്‌മെന്റ്                              	N_NNP          	I-NP    			ബേസ്മെന്രY,N                      	-     
story104.txt	6    	പാർക്കിംഗ്                              	N_NNP          	I-NP    			പാർക്കിംഗ്,N                       	-     
story104.txt	7    	ഭാഗത്തേക്കുള്ള                      	N_NN           	B-NP    			ഭാഗത്തേക്കുള്ള,N                    	-     
story104.txt	8    	പ്രവേശനം                              	N_NN           	I-NP    			പ്രവേശനം,N                       	-     
story104.txt	9    	ഉൾപ്പെടെ                              	JJ             	B-NP    			ഉൾപ്പെടെ,ADJ                     	-     
story104.txt	10   	ഒന്നിലധികം                        	JJ             	I-NP    			ഒന്നിലധികം,ADJ                    	-     
story104.txt	11   	ആവശ്യങ്ങൾ                       	N_NN           	I-NP    			ആവശ്യം,N                        	-     
story104.txt	12   	നിറവേറ്റുന്നു                       	V_VM_VF        	B-VGF   			നിറവേറ്റ്,V                       	-     
story104.txt	13   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	പാർക്കിംഗ്                              	N_NNP          	B-NP    			പാർക്കിംഗ്,N                       	-     
story104.txt	1    	സ്ഥലത്തിന്റെ                       	N_NN           	I-NP    			സ്ഥലം,N                         	-     
story104.txt	2    	ഇരുവശത്തുമുള്ള                     	JJ             	B-NP    			ഇരുവശത്തുമുള്ള,ADJ                 	-     
story104.txt	3    	ഗതാഗതം                               	N_NN           	I-NP    			ഗതാഗതം,N                        	-     
story104.txt	4    	സുഗമമാക്കുന്നതിന്                    	N_NN           	I-NP    			സുഗമമാക്കുന്നതിന്,N                  	-     
story104.txt	5    	പ്രധാന                               	JJ             	B-NP    			പ്രധാനം,N                        	-     
