#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story106.txt	8    	సౌత్                            	NN        	B-NP    			సౌత్,n                          	-     
story106.txt	9    	జోన్                            	NN        	B-NP    			జోన్,n                          	-     
story106.txt	10   	లోని                            	PSP       	I-NP    			లోని,avy                        	-     
story106.txt	11   	పంచముఖి                          	VM        	B-VGNF  			పంచముఖి,unk                      	-     
story106.txt	12   	ఆలయ                           	NN        	B-NP    			ఆలయం,n                         	-     
story106.txt	13   	కూడలి                           	NN        	B-NP    			కూడలి,n                         	-     
story106.txt	14   	సమీపంలో                          	NN        	B-NP    			సమీపం,n                         	-     
story106.txt	15   	ప్రారంభమై                         	NN        	B-NP    			ప్రారంభమవ్వు,v                     	-     
story106.txt	16   	నీతాఘట్టకు         	NN        	B-NP    			నీతాఘట్టకు,unk                    	-     
story106.txt	17   	ముందు                            	NST       	B-NP    			ముందు,adv                        	-     
story106.txt	18   	ముగుస్తుందని         	VM        	B-VGF   			ముగియు,v                         	-     
story106.txt	19   	అని                            	UT        	B-BLK   			అని,avy                        	(1)
story106.txt	19a  	గడ్కరీ                          	NN        	B-NP    			గడ్కరీ,unk                      	(1)
